1 2 3
-0.011 0.620 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.011 0.621 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.011 0.622 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.010 0.623 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.010 0.624 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.010 0.625 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.010 0.626 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.010 0.627 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.010 0.628 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.010 0.629 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.010 0.630 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.010 0.631 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.010 0.632 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.009 0.633 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.009 0.634 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.009 0.635 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.009 0.635 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.009 0.636 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.009 0.637 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.008 0.638 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.008 0.639 0.055
1 2 3

1 2 3
1 2 3
1 2 3
-0.008 0.640 0.054
1 2 3

1 2 3
1 2 3
1 2 3
-0.008 0.641 0.054
1 2 3

1 2 3
1 2 3
1 2 3
-0.008 0.642 0.054
1 2 3

1 2 3
1 2 3
1 2 3
-0.007 0.643 0.054
1 2 3

1 2 3
1 2 3
1 2 3
-0.007 0.644 0.054
1 2 3

1 2 3
1 2 3
1 2 3
-0.007 0.645 0.054
1 2 3

1 2 3
1 2 3
1 2 3
-0.007 0.646 0.054
1 2 3

1 2 3
1 2 3
1 2 3
-0.007 0.647 0.054
1 2 3

1 2 3
1 2 3
1 2 3
-0.007 0.648 0.054
1 2 3

1 2 3
1 2 3
1 2 3
-0.007 0.648 0.054
1 2 3

1 2 3
1 2 3
1 2 3
-0.006 0.649 0.054
1 2 3

1 2 3
1 2 3
1 2 3
-0.006 0.650 0.053
1 2 3

1 2 3
1 2 3
1 2 3
-0.006 0.651 0.053
1 2 3

1 2 3
1 2 3
1 2 3
-0.006 0.652 0.053
1 2 3

1 2 3
1 2 3
1 2 3
-0.006 0.653 0.053
1 2 3

1 2 3
1 2 3
1 2 3
-0.005 0.654 0.053
1 2 3

1 2 3
1 2 3
1 2 3
-0.005 0.655 0.053
1 2 3

1 2 3
1 2 3
1 2 3
-0.005 0.655 0.053
1 2 3

1 2 3
1 2 3
1 2 3
-0.005 0.656 0.053
1 2 3

1 2 3
1 2 3
1 2 3
-0.005 0.657 0.053
1 2 3

1 2 3
1 2 3
1 2 3
-0.004 0.658 0.053
1 2 3

1 2 3
1 2 3
1 2 3
-0.004 0.659 0.053
1 2 3

1 2 3
1 2 3
1 2 3
-0.004 0.660 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.004 0.661 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.004 0.662 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.004 0.662 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.004 0.663 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.004 0.664 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.003 0.665 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.003 0.666 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.003 0.667 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.003 0.668 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.003 0.669 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.003 0.670 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.003 0.671 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.003 0.672 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.003 0.673 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.003 0.674 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.003 0.675 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.002 0.676 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.002 0.677 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.002 0.678 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.002 0.679 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.002 0.680 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.002 0.681 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.002 0.681 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.002 0.682 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.001 0.683 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.001 0.684 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.001 0.685 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.001 0.686 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.001 0.687 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.001 0.688 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.001 0.689 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.001 0.690 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.001 0.691 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.001 0.692 0.052
1 2 3

1 2 3
1 2 3
1 2 3
-0.000 0.692 0.051
1 2 3

1 2 3
1 2 3
1 2 3
-0.000 0.693 0.051
1 2 3

1 2 3
1 2 3
1 2 3
-0.000 0.694 0.051
1 2 3

1 2 3
1 2 3
1 2 3
0.000 0.695 0.051
1 2 3

1 2 3
1 2 3
1 2 3
0.000 0.695 0.051
1 2 3

1 2 3
1 2 3
1 2 3
0.000 0.696 0.051
1 2 3

1 2 3
1 2 3
1 2 3
0.000 0.697 0.051
1 2 3

1 2 3
1 2 3
1 2 3
0.000 0.697 0.050
1 2 3

1 2 3
1 2 3
1 2 3
0.001 0.698 0.050
1 2 3

1 2 3
1 2 3
1 2 3
0.001 0.699 0.050
1 2 3

1 2 3
1 2 3
1 2 3
0.001 0.699 0.050
1 2 3

1 2 3
1 2 3
1 2 3
0.001 0.700 0.050
1 2 3

1 2 3
1 2 3
1 2 3
0.001 0.701 0.050
1 2 3

1 2 3
1 2 3
1 2 3
0.001 0.701 0.050
1 2 3

1 2 3
1 2 3
1 2 3
0.001 0.702 0.050
1 2 3

1 2 3
1 2 3
1 2 3
0.001 0.703 0.050
1 2 3

1 2 3
1 2 3
1 2 3
0.001 0.704 0.050
1 2 3

1 2 3
1 2 3
1 2 3
0.001 0.704 0.049
1 2 3

1 2 3
1 2 3
1 2 3
0.002 0.705 0.049
1 2 3

1 2 3
1 2 3
1 2 3
0.002 0.706 0.049
1 2 3

1 2 3
1 2 3
1 2 3
0.002 0.707 0.049
1 2 3

1 2 3
1 2 3
1 2 3
0.002 0.707 0.049
1 2 3

1 2 3
1 2 3
1 2 3
0.002 0.708 0.049
1 2 3

1 2 3
1 2 3
1 2 3
0.002 0.709 0.049
1 2 3

1 2 3
1 2 3
1 2 3
0.002 0.709 0.049
1 2 3

1 2 3
1 2 3
1 2 3
0.002 0.710 0.049
1 2 3

1 2 3
1 2 3
1 2 3
0.002 0.710 0.048
1 2 3

1 2 3
1 2 3
1 2 3
0.003 0.711 0.048
1 2 3

1 2 3
1 2 3
1 2 3
0.003 0.711 0.048
1 2 3

1 2 3
1 2 3
1 2 3
0.003 0.712 0.048
1 2 3

1 2 3
1 2 3
1 2 3
0.003 0.712 0.048
1 2 3

1 2 3
1 2 3
1 2 3
0.003 0.712 0.048
1 2 3

1 2 3
1 2 3
1 2 3
0.004 0.712 0.047
1 2 3

1 2 3
1 2 3
1 2 3
0.004 0.713 0.047
1 2 3

1 2 3
1 2 3
1 2 3
0.004 0.713 0.047
1 2 3

1 2 3
1 2 3
1 2 3
0.004 0.713 0.047
1 2 3

1 2 3
1 2 3
1 2 3
0.004 0.714 0.047
1 2 3

1 2 3
1 2 3
1 2 3
0.004 0.714 0.047
1 2 3

1 2 3
1 2 3
1 2 3
0.005 0.714 0.047
1 2 3

1 2 3
1 2 3
1 2 3
0.005 0.714 0.047
1 2 3

1 2 3
1 2 3
1 2 3
0.005 0.715 0.047
1 2 3

1 2 3
1 2 3
1 2 3
0.005 0.715 0.047
1 2 3

1 2 3
1 2 3
1 2 3
0.005 0.715 0.047
1 2 3

1 2 3
1 2 3
1 2 3
0.005 0.715 0.047
1 2 3

1 2 3
1 2 3
1 2 3
0.005 0.716 0.047
1 2 3

1 2 3
1 2 3
1 2 3
0.005 0.716 0.046
1 2 3

1 2 3
1 2 3
1 2 3
0.005 0.716 0.046
1 2 3

1 2 3
1 2 3
1 2 3
0.006 0.716 0.046
1 2 3

1 2 3
1 2 3
1 2 3
0.006 0.717 0.046
1 2 3

1 2 3
1 2 3
1 2 3
0.007 0.717 0.046
1 2 3

1 2 3
1 2 3
1 2 3
0.008 0.717 0.046
1 2 3

1 2 3
1 2 3
1 2 3
0.009 0.718 0.046
1 2 3

1 2 3
1 2 3
1 2 3
0.010 0.718 0.046
1 2 3

1 2 3
1 2 3
1 2 3
0.012 0.718 0.047
1 2 3

1 2 3
1 2 3
1 2 3
0.015 0.718 0.047
1 2 3

1 2 3
1 2 3
1 2 3
0.018 0.718 0.048
1 2 3

1 2 3
1 2 3
1 2 3
0.024 0.718 0.049
1 2 3

1 2 3
1 2 3
1 2 3
0.030 0.719 0.051
1 2 3

1 2 3
1 2 3
1 2 3
0.039 0.719 0.053
1 2 3

1 2 3
1 2 3
1 2 3
0.050 0.720 0.055
1 2 3

1 2 3
1 2 3
1 2 3
0.067 0.720 0.058
1 2 3

1 2 3
1 2 3
1 2 3
0.089 0.721 0.060
1 2 3

1 2 3
1 2 3
1 2 3
0.118 0.722 0.064
1 2 3

1 2 3
1 2 3
1 2 3
0.164 0.723 0.068
1 2 3

1 2 3
1 2 3
1 2 3
0.224 0.725 0.073
1 2 3

1 2 3
1 2 3
1 2 3
0.300 0.727 0.079
1 2 3

1 2 3
1 2 3
1 2 3
0.413 0.729 0.086
1 2 3

1 2 3
1 2 3
1 2 3
0.575 0.731 0.093
1 2 3

1 2 3
1 2 3
1 2 3
0.768 0.733 0.102
1 2 3

1 2 3
1 2 3
1 2 3
1.018 0.736 0.113
1 2 3

1 2 3
1 2 3
1 2 3
1.404 0.738 0.125
1 2 3

1 2 3
1 2 3
1 2 3
1.912 0.740 0.140
1 2 3

1 2 3
1 2 3
1 2 3
2.461 0.741 0.155
1 2 3

1 2 3
1 2 3
1 2 3
3.206 0.742 0.172
1 2 3

1 2 3
1 2 3
1 2 3
4.061 0.743 0.193
1 2 3

1 2 3
1 2 3
1 2 3
5.054 0.744 0.221
1 2 3

1 2 3
1 2 3
1 2 3
6.150 0.745 0.247
1 2 3

1 2 3
1 2 3
1 2 3
7.158 0.745 0.275
1 2 3

1 2 3
1 2 3
1 2 3
8.320 0.745 0.308
1 2 3

1 2 3
1 2 3
1 2 3
9.521 0.745 0.342
1 2 3

1 2 3
1 2 3
1 2 3
10.884 0.744 0.377
1 2 3

1 2 3
1 2 3
1 2 3
12.373 0.743 0.415
1 2 3

1 2 3
1 2 3
1 2 3
13.599 0.742 0.458
1 2 3

1 2 3
1 2 3
1 2 3
15.031 0.740 0.504
1 2 3

1 2 3
1 2 3
1 2 3
16.430 0.738 0.551
1 2 3

1 2 3
1 2 3
1 2 3
17.729 0.735 0.604
1 2 3

1 2 3
1 2 3
1 2 3
19.140 0.730 0.661
1 2 3

1 2 3
1 2 3
1 2 3
20.271 0.726 0.736
1 2 3

1 2 3
1 2 3
1 2 3
21.399 0.721 0.814
1 2 3

1 2 3
1 2 3
1 2 3
22.572 0.714 0.880
1 2 3

1 2 3
1 2 3
1 2 3
23.565 0.708 0.969
1 2 3

1 2 3
1 2 3
1 2 3
24.490 0.702 1.058
1 2 3

1 2 3
1 2 3
1 2 3
25.348 0.696 1.142
1 2 3

1 2 3
1 2 3
1 2 3
26.338 0.690 1.225
1 2 3

1 2 3
1 2 3
1 2 3
27.242 0.682 1.294
1 2 3

1 2 3
1 2 3
1 2 3
28.035 0.676 1.378
1 2 3

1 2 3
1 2 3
1 2 3
28.871 0.666 1.472
1 2 3

1 2 3
1 2 3
1 2 3
29.558 0.656 1.560
1 2 3

1 2 3
1 2 3
1 2 3
30.227 0.646 1.648
1 2 3

1 2 3
1 2 3
1 2 3
30.775 0.634 1.722
1 2 3

1 2 3
1 2 3
1 2 3
31.342 0.622 1.816
1 2 3

1 2 3
1 2 3
1 2 3
31.991 0.613 1.901
1 2 3

1 2 3
1 2 3
1 2 3
32.589 0.604 1.982
1 2 3

1 2 3
1 2 3
1 2 3
33.233 0.594 2.063
1 2 3

1 2 3
1 2 3
1 2 3
33.857 0.584 2.143
1 2 3

1 2 3
1 2 3
1 2 3
34.332 0.574 2.223
1 2 3

1 2 3
1 2 3
1 2 3
34.902 0.564 2.299
1 2 3

1 2 3
1 2 3
1 2 3
35.336 0.551 2.360
1 2 3

1 2 3
1 2 3
1 2 3
35.778 0.540 2.441
1 2 3

1 2 3
1 2 3
1 2 3
36.192 0.529 2.517
1 2 3

1 2 3
1 2 3
1 2 3
36.536 0.519 2.591
1 2 3

1 2 3
1 2 3
1 2 3
36.897 0.507 2.666
1 2 3

1 2 3
1 2 3
1 2 3
37.196 0.495 2.741
1 2 3

1 2 3
1 2 3
1 2 3
37.514 0.484 2.807
1 2 3

1 2 3
1 2 3
1 2 3
37.817 0.472 2.878
1 2 3

1 2 3
1 2 3
1 2 3
38.110 0.462 2.940
1 2 3

1 2 3
1 2 3
1 2 3
38.444 0.453 3.001
1 2 3

1 2 3
1 2 3
1 2 3
38.764 0.443 3.062
1 2 3

1 2 3
1 2 3
1 2 3
39.043 0.432 3.126
1 2 3

1 2 3
1 2 3
1 2 3
39.327 0.422 3.189
1 2 3

1 2 3
1 2 3
1 2 3
39.601 0.411 3.252
1 2 3

1 2 3
1 2 3
1 2 3
39.841 0.401 3.312
1 2 3

1 2 3
1 2 3
1 2 3
40.067 0.391 3.371
1 2 3

1 2 3
1 2 3
1 2 3
40.294 0.383 3.425
1 2 3

1 2 3
1 2 3
1 2 3
40.557 0.373 3.482
1 2 3

1 2 3
1 2 3
1 2 3
40.805 0.364 3.538
1 2 3

1 2 3
1 2 3
1 2 3
41.043 0.355 3.579
1 2 3

1 2 3
1 2 3
1 2 3
41.266 0.347 3.629
1 2 3

1 2 3
1 2 3
1 2 3
41.454 0.339 3.680
1 2 3

1 2 3
1 2 3
1 2 3
41.650 0.331 3.729
1 2 3

1 2 3
1 2 3
1 2 3
41.836 0.324 3.777
1 2 3

1 2 3
1 2 3
1 2 3
42.027 0.315 3.826
1 2 3

1 2 3
1 2 3
1 2 3
42.188 0.307 3.874
1 2 3

1 2 3
1 2 3
1 2 3
42.337 0.300 3.918
1 2 3

1 2 3
1 2 3
1 2 3
42.485 0.291 3.965
1 2 3

1 2 3
1 2 3
1 2 3
42.612 0.283 4.011
1 2 3

1 2 3
1 2 3
1 2 3
42.747 0.276 4.054
1 2 3

1 2 3
1 2 3
1 2 3
42.883 0.269 4.097
1 2 3

1 2 3
1 2 3
1 2 3
42.975 0.261 4.141
1 2 3

1 2 3
1 2 3
1 2 3
43.061 0.255 4.176
1 2 3

1 2 3
1 2 3
1 2 3
43.185 0.247 4.210
1 2 3

1 2 3
1 2 3
1 2 3
43.270 0.240 4.245
1 2 3

1 2 3
1 2 3
1 2 3
43.379 0.233 4.280
1 2 3

1 2 3
1 2 3
1 2 3
43.495 0.226 4.314
1 2 3

1 2 3
1 2 3
1 2 3
43.608 0.219 4.347
1 2 3

1 2 3
1 2 3
1 2 3
43.715 0.212 4.380
1 2 3

1 2 3
1 2 3
1 2 3
43.820 0.205 4.413
1 2 3

1 2 3
1 2 3
1 2 3
43.919 0.199 4.445
1 2 3

1 2 3
1 2 3
1 2 3
44.013 0.193 4.476
1 2 3

1 2 3
1 2 3
1 2 3
44.107 0.187 4.507
1 2 3

1 2 3
1 2 3
1 2 3
44.174 0.182 4.537
1 2 3

1 2 3
1 2 3
1 2 3
44.261 0.177 4.567
1 2 3

1 2 3
1 2 3
1 2 3
44.348 0.172 4.601
1 2 3

1 2 3
1 2 3
1 2 3
44.423 0.167 4.629
1 2 3

1 2 3
1 2 3
1 2 3
44.500 0.162 4.657
1 2 3

1 2 3
1 2 3
1 2 3
44.571 0.158 4.688
1 2 3

1 2 3
1 2 3
1 2 3
44.623 0.154 4.715
1 2 3

1 2 3
1 2 3
1 2 3
44.689 0.151 4.741
1 2 3

1 2 3
1 2 3
1 2 3
44.753 0.148 4.767
1 2 3

1 2 3
1 2 3
1 2 3
44.813 0.145 4.791
1 2 3

1 2 3
1 2 3
1 2 3
44.869 0.142 4.816
1 2 3

1 2 3
1 2 3
1 2 3
44.920 0.139 4.840
1 2 3

1 2 3
1 2 3
1 2 3
44.957 0.137 4.867
1 2 3

1 2 3
1 2 3
1 2 3
44.999 0.135 4.893
1 2 3

1 2 3
1 2 3
1 2 3
45.036 0.133 4.915
1 2 3

1 2 3
1 2 3
1 2 3
45.062 0.131 4.938
1 2 3

1 2 3
1 2 3
1 2 3
45.082 0.131 4.961
1 2 3

1 2 3
1 2 3
1 2 3
45.104 0.130 4.983
1 2 3

1 2 3
1 2 3
1 2 3
45.120 0.131 5.004
1 2 3

1 2 3
1 2 3
1 2 3
45.131 0.131 5.021
1 2 3

1 2 3
1 2 3
1 2 3
45.138 0.132 5.040
1 2 3

1 2 3
1 2 3
1 2 3
45.143 0.133 5.058
1 2 3

1 2 3
1 2 3
1 2 3
45.146 0.135 5.075
1 2 3

1 2 3
1 2 3
1 2 3
45.146 0.137 5.091
1 2 3

1 2 3
1 2 3
1 2 3
45.145 0.139 5.106
1 2 3

1 2 3
1 2 3
1 2 3
45.141 0.143 5.121
1 2 3

1 2 3
1 2 3
1 2 3
45.135 0.147 5.134
1 2 3

1 2 3
1 2 3
1 2 3
45.124 0.152 5.147
1 2 3

1 2 3
1 2 3
1 2 3
45.107 0.160 5.158
1 2 3

1 2 3
1 2 3
1 2 3
45.084 0.169 5.167
1 2 3

1 2 3
1 2 3
1 2 3
45.044 0.182 5.177
1 2 3

1 2 3
1 2 3
1 2 3
44.991 0.197 5.185
1 2 3

1 2 3
1 2 3
1 2 3
44.933 0.214 5.191
1 2 3

1 2 3
1 2 3
1 2 3
44.828 0.236 5.197
1 2 3

1 2 3
1 2 3
1 2 3
44.656 0.264 5.201
1 2 3

1 2 3
1 2 3
1 2 3
44.422 0.299 5.204
1 2 3

1 2 3
1 2 3
1 2 3
44.191 0.335 5.207
1 2 3

1 2 3
1 2 3
1 2 3
43.899 0.377 5.208
1 2 3

1 2 3
1 2 3
1 2 3
43.628 0.420 5.208
1 2 3

1 2 3
1 2 3
1 2 3
42.791 0.481 5.206
1 2 3

1 2 3
1 2 3
1 2 3
42.254 0.528 5.203
1 2 3

1 2 3
1 2 3
1 2 3
41.459 0.599 5.197
1 2 3

1 2 3
1 2 3
1 2 3
40.366 0.668 5.189
1 2 3

1 2 3
1 2 3
1 2 3
39.161 0.743 5.178
1 2 3

1 2 3
1 2 3
1 2 3
36.305 0.806 5.162
1 2 3

1 2 3
1 2 3
1 2 3
33.263 0.869 5.142
1 2 3

1 2 3
1 2 3
1 2 3
29.957 0.940 5.116
1 2 3

1 2 3
1 2 3
1 2 3
26.918 1.031 5.087
1 2 3

1 2 3
1 2 3
1 2 3
23.494 1.125 5.052
1 2 3

1 2 3
1 2 3
1 2 3
20.492 1.226 5.001
1 2 3

1 2 3
1 2 3
1 2 3
18.793 1.322 4.945
1 2 3

1 2 3
1 2 3
1 2 3
16.888 1.430 4.873
1 2 3

1 2 3
1 2 3
1 2 3
16.187 1.521 4.795
1 2 3

1 2 3
1 2 3
1 2 3
15.602 1.618 4.704
1 2 3

1 2 3
1 2 3
1 2 3
14.357 1.723 4.616
1 2 3

1 2 3
1 2 3
1 2 3
12.850 1.819 4.522
1 2 3

1 2 3
1 2 3
1 2 3
11.700 1.916 4.392
1 2 3

1 2 3
1 2 3
1 2 3
10.283 2.006 4.248
1 2 3

1 2 3
1 2 3
1 2 3
8.091 2.070 4.094
1 2 3

1 2 3
1 2 3
1 2 3
6.503 2.134 3.926
1 2 3

1 2 3
1 2 3
1 2 3
4.238 2.219 3.729
1 2 3

1 2 3
1 2 3
1 2 3
1.641 2.293 3.519
1 2 3

1 2 3
1 2 3
1 2 3
-0.140 2.360 3.298
1 2 3

1 2 3
1 2 3
1 2 3
-1.545 2.419 3.069
1 2 3

1 2 3
1 2 3
1 2 3
-2.658 2.472 2.832
1 2 3

1 2 3
1 2 3
1 2 3
-4.641 2.523 2.660
1 2 3

1 2 3
1 2 3
1 2 3
-6.645 2.566 2.419
1 2 3

1 2 3
1 2 3
1 2 3
-8.128 2.607 2.171
1 2 3

1 2 3
1 2 3
1 2 3
-9.298 2.639 1.958
1 2 3

1 2 3
1 2 3
1 2 3
-10.454 2.668 1.735
1 2 3

1 2 3
1 2 3
1 2 3
-11.597 2.704 1.494
1 2 3

1 2 3
1 2 3
1 2 3
-13.411 2.736 1.253
1 2 3

1 2 3
1 2 3
1 2 3
-14.752 2.766 1.022
1 2 3

1 2 3
1 2 3
1 2 3
-15.803 2.793 0.804
1 2 3

1 2 3
1 2 3
1 2 3
-16.737 2.820 0.590
1 2 3

1 2 3
1 2 3
1 2 3
-17.781 2.845 0.382
1 2 3

1 2 3
1 2 3
1 2 3
-18.863 2.869 0.238
1 2 3

1 2 3
1 2 3
1 2 3
-19.947 2.891 0.044
1 2 3

1 2 3
1 2 3
1 2 3
-20.896 2.914 -0.144
1 2 3

1 2 3
1 2 3
1 2 3
-21.811 2.932 -0.319
1 2 3

1 2 3
1 2 3
1 2 3
-22.767 2.953 -0.495
1 2 3

1 2 3
1 2 3
1 2 3
-23.669 2.972 -0.663
1 2 3

1 2 3
1 2 3
1 2 3
-24.590 2.988 -0.827
1 2 3

1 2 3
1 2 3
1 2 3
-25.267 3.003 -0.986
1 2 3

1 2 3
1 2 3
1 2 3
-25.883 3.016 -1.139
1 2 3

1 2 3
1 2 3
1 2 3
-26.402 3.029 -1.247
1 2 3

1 2 3
1 2 3
1 2 3
-26.900 3.043 -1.343
1 2 3

1 2 3
1 2 3
1 2 3
-27.459 3.056 -1.437
1 2 3

1 2 3
1 2 3
1 2 3
-27.959 3.069 -1.533
1 2 3

1 2 3
1 2 3
1 2 3
-28.421 3.080 -1.653
1 2 3

1 2 3
1 2 3
1 2 3
-28.841 3.091 -1.770
1 2 3

1 2 3
1 2 3
1 2 3
-29.262 3.104 -1.896
1 2 3

1 2 3
1 2 3
1 2 3
-29.719 3.117 -2.019
1 2 3

1 2 3
1 2 3
1 2 3
-30.077 3.130 -2.141
1 2 3

1 2 3
1 2 3
1 2 3
-30.381 3.142 -2.255
1 2 3

1 2 3
1 2 3
1 2 3
-30.735 3.154 -2.368
1 2 3

1 2 3
1 2 3
1 2 3
-31.072 3.164 -2.451
1 2 3

1 2 3
1 2 3
1 2 3
-31.322 3.175 -2.524
1 2 3

1 2 3
1 2 3
1 2 3
-31.585 3.186 -2.596
1 2 3

1 2 3
1 2 3
1 2 3
-31.893 3.197 -2.666
1 2 3

1 2 3
1 2 3
1 2 3
-32.143 3.207 -2.753
1 2 3

1 2 3
1 2 3
1 2 3
-32.386 3.217 -2.845
1 2 3

1 2 3
1 2 3
1 2 3
-32.643 3.229 -2.932
1 2 3

1 2 3
1 2 3
1 2 3
-32.937 3.239 -3.012
1 2 3

1 2 3
1 2 3
1 2 3
-33.222 3.250 -3.095
1 2 3

1 2 3
1 2 3
1 2 3
-33.432 3.258 -3.175
1 2 3

1 2 3
1 2 3
1 2 3
-33.651 3.267 -3.233
1 2 3

1 2 3
1 2 3
1 2 3
-33.895 3.276 -3.291
1 2 3

1 2 3
1 2 3
1 2 3
-34.133 3.285 -3.368
1 2 3

1 2 3
1 2 3
1 2 3
-34.283 3.293 -3.441
1 2 3

1 2 3
1 2 3
1 2 3
-34.478 3.300 -3.512
1 2 3

1 2 3
1 2 3
1 2 3
-34.677 3.308 -3.566
1 2 3

1 2 3
1 2 3
1 2 3
-34.864 3.316 -3.634
1 2 3

1 2 3
1 2 3
1 2 3
-35.049 3.323 -3.697
1 2 3

1 2 3
1 2 3
1 2 3
-35.231 3.331 -3.749
1 2 3

1 2 3
1 2 3
1 2 3
-35.371 3.338 -3.799
1 2 3

1 2 3
1 2 3
1 2 3
-35.564 3.346 -3.862
1 2 3

1 2 3
1 2 3
1 2 3
-35.740 3.353 -3.924
1 2 3

1 2 3
1 2 3
1 2 3
-35.900 3.360 -3.985
1 2 3

1 2 3
1 2 3
1 2 3
-36.066 3.368 -4.045
1 2 3

1 2 3
1 2 3
1 2 3
-36.221 3.375 -4.103
1 2 3

1 2 3
1 2 3
1 2 3
-36.386 3.383 -4.147
1 2 3

1 2 3
1 2 3
1 2 3
-36.571 3.391 -4.192
1 2 3

1 2 3
1 2 3
1 2 3
-36.727 3.399 -4.236
1 2 3

1 2 3
1 2 3
1 2 3
-36.899 3.406 -4.290
1 2 3

1 2 3
1 2 3
1 2 3
-37.064 3.412 -4.343
1 2 3

1 2 3
1 2 3
1 2 3
-37.199 3.418 -4.393
1 2 3

1 2 3
1 2 3
1 2 3
-37.284 3.424 -4.443
1 2 3

1 2 3
1 2 3
1 2 3
-37.406 3.430 -4.494
1 2 3

1 2 3
1 2 3
1 2 3
-37.533 3.438 -4.543
1 2 3

1 2 3
1 2 3
1 2 3
-37.665 3.445 -4.591
1 2 3

1 2 3
1 2 3
1 2 3
-37.805 3.452 -4.637
1 2 3

1 2 3
1 2 3
1 2 3
-37.954 3.459 -4.680
1 2 3

1 2 3
1 2 3
1 2 3
-38.091 3.465 -4.723
1 2 3

1 2 3
1 2 3
1 2 3
-38.226 3.472 -4.766
1 2 3

1 2 3
1 2 3
1 2 3
-38.361 3.480 -4.812
1 2 3

1 2 3
1 2 3
1 2 3
-38.455 3.487 -4.857
1 2 3

1 2 3
1 2 3
1 2 3
-38.540 3.494 -4.902
1 2 3

1 2 3
1 2 3
1 2 3
-38.656 3.500 -4.947
1 2 3

1 2 3
1 2 3
1 2 3
-38.759 3.506 -4.989
1 2 3

1 2 3
1 2 3
1 2 3
-38.851 3.513 -5.025
1 2 3

1 2 3
1 2 3
1 2 3
-38.929 3.519 -5.061
1 2 3

1 2 3
1 2 3
1 2 3
-39.032 3.525 -5.102
1 2 3

1 2 3
1 2 3
1 2 3
-39.127 3.531 -5.135
1 2 3

1 2 3
1 2 3
1 2 3
